Title,Link,Published,Published_utc,Predicted_Risks_Upd,Recency_Upd,Acceleration_value_Upd,Source_Accuracy_Upd,Impact_Score_Upd,Location_Upd,Industry_Risk_Upd,Frequency_Score_Upd,Change reason,Changed_at,Reviewed,Reviewed_at,Unnamed: 0,story_id,canonical_title,summary,article_count,avg_risk_score,avg_frequency,avg_recency,avg_acceleration,avg_source_accuracy,avg_impact_score,avg_industry_risk,avg_location,risk_label,last_seen,item_type,Content,Source,Entities,Topic,Probability,Predicted_Risks,Location,pred_source,Predicted_Risks_new,Pred_LR_label,Pred_cos_label_all,Pred_cos_score_all,University Label,Pred_LR_margin,chosen_label_sim,best_alt_sim,semantic_margin,Week,Days_Ago,_RiskList,Risk_item,Source_Accuracy,Frequency_Score,Industry_Risk_Presence,_tulane_flag,Industry_Risk_Peer,Industry_Risk,Impact_Score,Article_Freshness,Recency,Acceleration_value,Risk_Score,Weights,Summary,Keyword,Text,ArticleID,Source_bias,Published_raw,Time_Window,Acceleration,Detected_Risks,ArticleID.19,ArticleID.18,ArticleID.17,ArticleID.16,ArticleID.15,ArticleID.14,ArticleID.13,ArticleID.12,ArticleID.11,ArticleID.10,ArticleID.9,ArticleID.8,ArticleID.7,ArticleID.6,ArticleID.5,ArticleID.4,ArticleID.3,ArticleID.2,ArticleID.1,article_freshness,Recency_TR_Blended,Sentiment Score,Detected_HigherEd_Categories,Predicted_Risk_Single,StreamlitCosine,Assigned_how,last_seen_days,decayed_volume,recency_score_tr_tr,Keywords,is_tulane_specific,is_local_relevance,is_urgent_weather,is_major_policy,is_major_incident,immediate_alert_score,immediate_alert_override,is_immediate_alert,immediate_alert_priority,immediate_alert_reason,classification_disagreement,average_risk_score,average_recency,articles,canonical_source,story_articles_count,Window,Cluster,Event_Label,Event_Severity,Embeddings,Manual_Cross_List,Manual_Risk_Confidence,Manual_Risk_Reason,Cross_List_Source_Risk,Link_norm,dedupe_key,Risk_Normalized,Topic_name,Risk_Score_y,Content_trunc,Story_Recency_Score,Story_Recency
Trump Administration Reaches Deal With Northwestern University To Restore Funding,https://www.huffpost.com/entry/trump-administration-deal-northwestern-university_n_692a67ede4b0dee467c89113,2025-11-29 03:33:28+00:00,,['Policy or Political Interference'],1.23,5.0,3.0,3.9,1.0,5.0,5.0,"The $75 million settlement combined with $790 million in threatened research funding represents severe financial exposure that could disrupt university operations at the highest level.
The settlement establishes an immediate enforcement template that the Trump administration has explicitly stated will be applied to other universities, creating significant threat to Tulane within 15 days.",2025-12-04 03:11:57+00:00,1,2025-12-04 03:11:57.347058+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern Reaches $75 Million Deal With Trump Administration,https://www.bloomberg.com/news/articles/2025-11-29/northwestern-reaches-75-million-deal-with-trump-administration,2025-11-29 01:45:15+00:00,,['Policy or Political Interference'],1.23,5.0,3.0,3.9,3.0,5.0,5.0,"The $75 million settlement combined with the lifting of ""stop-work orders on terminated federal money"" demonstrates severe financial exposure that could disrupt university operations at the highest level.
While Northwestern is located in suburban Chicago, this federal enforcement action establishes a national precedent affecting all universities.",2025-12-04 03:23:23+00:00,1,2025-12-04 03:23:23.902310+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northwestern Reaches $75 Million Deal With Trump Administration,https://www.bloomberg.com/news/articles/2025-11-29/northwestern-reaches-75-million-deal-with-trump-administration,2025-11-29 01:45:15+00:00,,,,,,,,,,,2025-12-04 03:23:30.559416+00:00,1,2025-12-04 03:23:30.559386+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School Groups Sue to Stop Dismantling of the Education Department,https://www.nytimes.com/2025/11/25/us/politics/school-coalition-lawsuit-education-department.html,2025-11-26 01:04:34+00:00,,['Policy or Political Interference'],1.06,5.0,4.0,3.9,1.0,5.0,5.0,"The legal challenge to the Education Department's authority could significantly disrupt university operations at the highest level through regulatory uncertainty and potential funding impacts.
The coalition filed the lawsuit on Tuesday seeking immediate injunctive relief against the Education Department's dismantling efforts, with potential impacts on Tulane within 15 days as legal proceedings unfold.",2025-12-04 03:24:59+00:00,1,2025-12-04 03:24:59.993104+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump signs order creating Genesis Mission to boost AI-driven research,https://thehill.com/policy/technology/5621021-expanding-ai-scientific-discovery/,2025-11-24 23:00:06+00:00,,['Research Funding Disruption'],1.01,4.0,3.5,3.0,3.0,5.0,5.0,"The federal AI platform could significantly enhance research capabilities and funding opportunities, representing substantial positive impact rather than a threat to Tulane's operations.
This is a national initiative affecting all research institutions, not specifically targeting New Orleans or Tulane.
",2025-12-04 03:56:34+00:00,1,2025-12-04 03:56:34.088816+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial set in case challenging Miami land transfer for Trump's presidential library,https://abcnews.go.com/US/wireStory/august-trial-set-case-challenging-miami-land-transfer-127840531,2025-11-24 22:40:15+00:00,,['No Risk'],1.01,1.0,4.0,1.0,1.0,1.0,5.0,"The Miami land transfer case has no direct impact on Tulane University's operations or interests.
The trial is set for August 2026, indicating a slow-moving legal process with minimal immediate threat acceleration.",2025-12-04 04:02:17+00:00,1,2025-12-04 04:02:17.157655+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More student-loan borrowers could soon become eligible for lower payments and debt relief,https://www.businessinsider.com/more-student-loan-borrowers-eligible-debt-relief-payments-ibr-changes-2025-11,2025-11-24 18:57:01+00:00,,['Enrollment Pressure'],1.01,4.0,4.0,3.6,3.0,5.0,5.0,"While significant for student financial planning, these changes represent positive developments that could enhance enrollment rather than threaten Tulane's operations.
The removal of partial financial hardship requirements for IBR plans will impact student financial decisions within 30 days as applications are processed and eligibility expands.",2025-12-04 04:06:14+00:00,1,2025-12-04 04:06:14.877641+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More student-loan borrowers could soon become eligible for lower payments and debt relief,https://www.businessinsider.com/more-student-loan-borrowers-eligible-debt-relief-payments-ibr-changes-2025-11,2025-11-24 18:57:01+00:00,,,,,,,,,,,2025-12-04 04:06:22.891663+00:00,1,2025-12-04 04:06:22.891635+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More student-loan borrowers could soon become eligible for lower payments and debt relief,https://www.businessinsider.com/more-student-loan-borrowers-eligible-debt-relief-payments-ibr-changes-2025-11,2025-11-24 18:57:01+00:00,,['Enrollment Pressure'],1.01,4.0,4.0,3.6,3.0,5.0,5.0,"While significant for student financial planning, these changes represent positive developments that could enhance enrollment rather than threaten Tulane's operations.
The removal of partial financial hardship requirements for IBR plans will impact student financial decisions within 30 days as applications are processed and eligibility expands.",2025-12-04 04:06:49+00:00,1,2025-12-04 04:06:49.883931+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More student-loan borrowers could soon become eligible for lower payments and debt relief,https://www.businessinsider.com/more-student-loan-borrowers-eligible-debt-relief-payments-ibr-changes-2025-11,2025-11-24 18:57:01+00:00,,,,,,,,,,,2025-12-04 04:07:21.274114+00:00,1,2025-12-04 04:07:21.274088+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billionaires Have a Bigger Role in Higher Education Under President Trump,https://www.nytimes.com/2025/11/24/us/billionaires-influence-universities-trump.html,2025-11-24 10:00:55+00:00,,['Policy or Political Interference'],0.96,5.0,4.0,3.9,3.0,5.0,5.0,"The coordination between federal power and billionaire influence represents a severe threat to university autonomy and governance that could disrupt operations at the highest level.
The article describes an ""aggressive campaign"" by Trump and allies with billionaires now having ""an ally in the White House,"" indicating this could significantly impact Tulane within 15 days as coordinated pressure intensifies.
",2025-12-04 04:09:12+00:00,1,2025-12-04 04:09:12.494194+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawsuit Against Hispanic Scholarship Fund Argues It Discriminates Against Non-Hispanic Students,https://www.nytimes.com/2025/12/03/us/hispanic-scholarship-fund-lawsuit-discrimination.html,2025-12-04 01:51:21+00:00,,['Accessibility Barriers'],1.5,5.0,4.0,3.75,1.0,5.0,4.0,"The discrimination lawsuit against HSF could significantly disrupt a major scholarship pipeline for Hispanic students and force immediate changes to how universities process HSF awards, potentially affecting operations at the highest level.
The lawsuit filing by American Alliance for Equal Rights triggers immediate compliance review requirements for all universities with HSF scholars, with potential impact on Tulane within 15 days as legal and regulatory responses unfold.",2025-12-04 18:45:54+00:00,1,2025-12-04 18:45:54.832771+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposal to declassify nursing as &#8216;professional&#8217; threatens ability to secure student loans,https://www.pbs.org/newshour/show/proposal-to-declassify-nursing-as-professional-threatens-ability-to-secure-student-loans,2025-12-03 23:40:29+00:00,,['Enrollment Pressure'],1.5,4.0,4.0,4.0,1.0,5.0,5.0,"The declassification could severely disrupt Tulane's nursing program operations by limiting student loan access when average nursing graduate program costs exceed $30,000 annually.
The proposed $20,500 annual loan cap for nursing students (down from professional program limits) could significantly impact Tulane's School of Nursing within 15 days as implementation approaches.",2025-12-04 18:51:57+00:00,1,2025-12-04 18:51:57.574325+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University of Alabama shuts down Black, female student magazines",https://thehill.com/homenews/education/5631873-university-of-alabama-shutters-diverse-student-magazines/,2025-12-03 18:54:38+00:00,,['DEI Program Backlash'],1.5,4.0,3.5,3.9,2.0,5.0,5.0,"While this represents a concerning precedent for student media freedom and DEI initiatives, it does not pose an immediate existential threat to Tulane's operations, though it could significantly impact campus climate.
 The immediate implementation of Attorney General Bondi's July memo indicates this trend could affect other institutions within 30 days as similar interpretations of federal DEI guidance spread.",2025-12-04 19:24:21+00:00,1,2025-12-04 19:24:21.593143+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More 4-year colleges offer 2-year degrees to reach new groups of students,https://www.pbs.org/newshour/show/more-4-year-colleges-offer-2-year-degrees-to-reach-new-groups-of-students,2025-12-02 23:40:21+00:00,,['Enrollment Pressure'],1.43,3.0,4.0,2.0,1.0,5.0,5.0,"The article describes ""a small but growing number of private four-year liberal arts universities"" adopting this model, suggesting moderate acceleration that could affect Tulane's competitive positioning within 60-90 days.
While this represents a strategic consideration for Tulane, it presents an opportunity for innovation rather than posing an immediate threat to core operations.",2025-12-04 19:56:18+00:00,1,2025-12-04 19:56:18.237392+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More 4-year colleges offer 2-year degrees to reach new groups of students,https://www.pbs.org/newshour/show/more-4-year-colleges-offer-2-year-degrees-to-reach-new-groups-of-students,2025-12-02 23:40:21+00:00,,,,,,,,,,,2025-12-04 19:56:30.639513+00:00,1,2025-12-04 19:56:30.639487+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Student coalition, Democrats object to Trump education department moves",https://lailluminator.com/2025/12/02/repub/education-department-5/,2025-12-02 22:27:27+00:00,,['Policy or Political Interference'],1.43,5.0,3.5,4.0,3.0,5.0,5.0,"The mass layoffs and transfer of responsibilities to agencies ""without the resources, staff or expertise"" could severely disrupt university operations at the highest level.
The article confirms that six interagency agreements have been signed and over 1,300 Education Department employees have been laid off, with immediate negative consequences already occurring, significantly impacting Tulane within 15 days.",2025-12-04 19:59:24+00:00,1,2025-12-04 19:59:24.456817+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Homan fumes at protester who called him racist during clash at TPUSA event: 'Grow a backbone',https://www.foxnews.com/politics/tom-homan-fumes-protester-who-called-him-racist-during-clash-tpusa-event-grow-backbone,2025-12-05 08:58:27+00:00,,['Controversial Public Incident'],1.5,3.0,3.0,2.55,2.0,5.0,5.0,"While the confrontation highlights political tensions, it does not pose an immediate threat to Tulane's core operations, though it could affect campus political climate.
",2025-12-06 07:08:47+00:00,1,2025-12-06 07:08:47.774203+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Homan fumes at protester who called him racist during clash at TPUSA event: 'Grow a backbone',https://www.foxnews.com/politics/tom-homan-fumes-protester-who-called-him-racist-during-clash-tpusa-event-grow-backbone,2025-12-05 08:58:27+00:00,,['Controversial Public Incident'],1.5,3.0,3.0,2.55,2.0,5.0,5.0,"While the confrontation highlights political tensions, it does not pose an immediate threat to Tulane's core operations, though it could affect campus political climate.
The heated exchange involving Great Replacement Theory and references to the 2019 El Paso shooting could contribute to escalating political tensions on campuses within 60-90 days.",2025-12-06 07:09:06+00:00,1,2025-12-06 07:09:06.916121+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fate of Accountability for Undergraduate Certificates Likely to Loom Over ED Talks,https://www.insidehighered.com/news/government/student-aid-policy/2025/12/05/how-talks-over-new-earnings-test-could-ensnare,2025-12-05 00:00:00+00:00,,['Revenue Loss'],1.5,5.0,4.0,3.9,3.0,5.0,5.0,"Programs failing the earnings test could lose access to federal student loans, representing severe disruption to university operations at the highest level.
The ""Do No Harm"" standard takes effect next July, with negotiated rulemaking beginning immediately, creating significant impact on Tulane within 15 days as final regulations are determined.",2025-12-06 07:11:32+00:00,1,2025-12-06 07:11:32.051100+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senate Dems to McMahon: Efforts to shift Education Department responsibilities illegal,https://thehill.com/homenews/senate/5634520-education-department-program-breakup-criticized/,2025-12-04 23:34:31+00:00,,['Policy or Political Interference'],1.5,5.0,3.5,3.9,1.0,5.0,5.0,"The transfer of ""billions in higher education funding"" and core Education Department responsibilities could severely disrupt university operations at the highest level.
The immediate implementation of interagency agreements transferring ""billions in higher education funding"" creates urgent disruption that could significantly impact Tulane within 15 days.",2025-12-06 07:14:03+00:00,1,2025-12-06 07:14:03.928396+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What Are the Differences Between Highlighted Topics and Funding Opportunities?,https://grants.nih.gov/news-events/nih-extramural-nexus-news/2025/12/what-are-the-differences-between-highlighted-topics-and-funding-opportunities,2025-12-04 22:20:52+00:00,,['No Risk'],1.5,2.0,5.0,2.0,1.0,5.0,5.0,"This clarification could moderately improve Tulane's research proposal strategy but does not pose any threat to operations.
This is an educational clarification rather than a policy change, with minimal acceleration of impact on Tulane's operations.
",2025-12-06 07:17:20+00:00,1,2025-12-06 07:17:20.034024+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What Are the Differences Between Highlighted Topics and Funding Opportunities?,https://grants.nih.gov/news-events/nih-extramural-nexus-news/2025/12/what-are-the-differences-between-highlighted-topics-and-funding-opportunities,2025-12-04 22:20:52+00:00,,,,,,,,,,,2025-12-06 07:17:25.572367+00:00,1,2025-12-06 07:17:25.572339+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International students worry about holiday travel amid immigration crackdown,https://thehill.com/homenews/education/5631840-international-students-holiday-travel-trump-immigration-crackdown/,2025-12-04 11:00:00+00:00,,['Enrollment Pressure'],1.43,5.0,3.5,3.9,1.0,5.0,5.0,"The deportation of students and enhanced visa scrutiny could severely disrupt Tulane's international enrollment and academic continuity at the highest operational level.
The article describes immediate deportations (Lopez Belloza case), enhanced vetting processes, and ""unpredictable enforcement"" creating urgent threats to Tulane's international students within 15 days during holiday travel.",2025-12-06 07:19:44+00:00,1,2025-12-06 07:19:44.174776+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International students worry about holiday travel amid immigration crackdown,https://thehill.com/homenews/education/5631840-international-students-holiday-travel-trump-immigration-crackdown/,2025-12-04 11:00:00+00:00,,,,,,,,,,,2025-12-06 07:19:49.906317+00:00,1,2025-12-06 07:19:49.906291+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Growing U.S. Tech Hub Needs Workers. Colleges Try to Keep Up.,https://www.nytimes.com/2025/12/04/business/tsmc-arizona-workers-training.html,2025-12-04 10:00:29+00:00,,['Enrollment Pressure'],1.43,5.0,4.0,4.0,4.0,5.0,5.0,"The deportation of students and enhanced visa scrutiny could severely disrupt Tulane's international enrollment and academic continuity at the highest operational level.
The article specifically mentions ""new federal action in New Orleans,"" directly affecting Tulane's location and international student community.",2025-12-06 07:21:47+00:00,1,2025-12-06 07:21:47.432846+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
